Accident_ID,Date,Time,State,City,Latitude,Longitude,Weather_Condition,Vehicle_Type,Severity,Fatalities,Injuries,Day_of_Week,Month,Source
MORTH23-13999,2023-01-07,20:56,Delhi/NCR,Kolkata,22.60894,88.29872,Clear,Two-Wheeler,Medium,0,1,Saturday,January,MoRTH_Standardized_v2.1
MORTH23-14000,2023-08-30,19:56,Rajasthan,Jaipur,26.94149,75.78196,Clear,Two-Wheeler,High,0,2,Wednesday,August,MoRTH_Standardized_v2.1
MORTH23-14001,2023-10-26,17:22,Delhi/NCR,Kolkata,22.58476,88.37362,Rainy,Others,High,0,1,Thursday,October,MoRTH_Standardized_v2.1
MORTH23-14002,2023-11-05,17:49,Tamil Nadu,Madurai,9.85993,78.15843,Clear,Two-Wheeler,High,0,4,Sunday,November,MoRTH_Standardized_v2.1
MORTH23-14003,2023-07-22,17:21,Gujarat,Surat,21.14485,72.8452,Clear,Car/Jeep/Van,Low,0,2,Saturday,July,MoRTH_Standardized_v2.1
MORTH23-14004,2023-10-09,04:19,Tamil Nadu,Coimbatore,10.98968,76.99277,Clear,Others,Low,0,2,Monday,October,MoRTH_Standardized_v2.1
MORTH23-14005,2023-03-13,14:54,Madhya Pradesh,Gwalior,26.242,78.20782,Clear,Truck/Lorry,High,0,2,Monday,March,MoRTH_Standardized_v2.1
MORTH23-14006,2023-02-07,17:32,Rajasthan,Jodhpur,26.27751,73.09572,Clear,Others,Low,0,2,Tuesday,February,MoRTH_Standardized_v2.1
MORTH23-14007,2023-07-31,10:05,Tamil Nadu,Coimbatore,11.03102,76.95688,Foggy,Bus,High,0,1,Monday,July,MoRTH_Standardized_v2.1
MORTH23-14008,2023-07-18,18:02,Tamil Nadu,Madurai,9.94637,78.10516,Clear,Car/Jeep/Van,Medium,0,0,Tuesday,July,MoRTH_Standardized_v2.1
MORTH23-14009,2023-02-17,22:54,Gujarat,Ahmedabad,23.01694,72.57357,Foggy,Two-Wheeler,Critical,1,4,Friday,February,MoRTH_Standardized_v2.1
MORTH23-14010,2023-10-14,09:53,Maharashtra,Mumbai,19.0505,72.8748,Clear,Car/Jeep/Van,Low,0,0,Saturday,October,MoRTH_Standardized_v2.1
MORTH23-14011,2023-04-28,11:42,Telangana,Warangal,18.04134,79.60514,Rainy,Auto-Rickshaw,Medium,0,2,Friday,April,MoRTH_Standardized_v2.1
MORTH23-14012,2023-10-23,22:11,Delhi/NCR,Kolkata,22.57642,88.36357,Clear,Two-Wheeler,Critical,2,6,Monday,October,MoRTH_Standardized_v2.1
MORTH23-14013,2023-03-19,08:40,Tamil Nadu,Madurai,9.95176,78.15342,Clear,Two-Wheeler,Medium,0,1,Sunday,March,MoRTH_Standardized_v2.1
MORTH23-14014,2023-09-13,11:59,Delhi/NCR,Delhi,28.61987,77.22167,Foggy,Truck/Lorry,High,0,2,Wednesday,September,MoRTH_Standardized_v2.1
MORTH23-14015,2023-10-31,19:30,Maharashtra,Mumbai,19.09133,72.90399,Clear,Auto-Rickshaw,Medium,0,0,Tuesday,October,MoRTH_Standardized_v2.1
MORTH23-14016,2023-11-21,10:13,Madhya Pradesh,Gwalior,26.20494,78.20395,Clear,Two-Wheeler,Medium,0,2,Tuesday,November,MoRTH_Standardized_v2.1
MORTH23-14017,2023-08-31,16:22,Gujarat,Surat,21.18446,72.83324,Clear,Two-Wheeler,High,0,2,Thursday,August,MoRTH_Standardized_v2.1
MORTH23-14018,2023-02-26,17:52,Uttar Pradesh,Lucknow,26.89085,80.98151,Clear,Auto-Rickshaw,Low,0,1,Sunday,February,MoRTH_Standardized_v2.1
MORTH23-14019,2023-12-23,14:21,Gujarat,Ahmedabad,23.02614,72.57697,Clear,Car/Jeep/Van,Low,0,2,Saturday,December,MoRTH_Standardized_v2.1
MORTH23-14020,2023-06-29,22:58,Gujarat,Surat,21.17831,72.81358,Clear,Two-Wheeler,High,1,2,Thursday,June,MoRTH_Standardized_v2.1
MORTH23-14021,2023-09-24,17:20,Madhya Pradesh,Bhopal,23.29244,77.45868,Foggy,Truck/Lorry,Critical,1,5,Sunday,September,MoRTH_Standardized_v2.1
MORTH23-14022,2023-09-11,07:12,Telangana,Warangal,17.9865,79.59492,Clear,Others,Low,0,0,Monday,September,MoRTH_Standardized_v2.1
MORTH23-14023,2023-07-18,23:58,Karnataka,Mysore,12.28862,76.63431,Clear,Two-Wheeler,Critical,1,6,Tuesday,July,MoRTH_Standardized_v2.1
MORTH23-14024,2023-04-26,02:29,Uttar Pradesh,Lucknow,26.81617,80.9444,Clear,Two-Wheeler,High,0,1,Wednesday,April,MoRTH_Standardized_v2.1
MORTH23-14025,2023-05-31,16:03,Madhya Pradesh,Gwalior,26.24181,78.25933,Clear,Two-Wheeler,Medium,0,2,Wednesday,May,MoRTH_Standardized_v2.1
MORTH23-14026,2023-11-02,21:49,Uttar Pradesh,Agra,27.13806,78.03743,Rainy,Car/Jeep/Van,High,0,1,Thursday,November,MoRTH_Standardized_v2.1
MORTH23-14027,2023-05-07,20:19,Tamil Nadu,Madurai,9.92138,78.11375,Clear,Two-Wheeler,High,1,2,Sunday,May,MoRTH_Standardized_v2.1
MORTH23-14028,2023-10-25,14:48,Maharashtra,Pune,18.51239,73.84945,Clear,Car/Jeep/Van,Medium,0,1,Wednesday,October,MoRTH_Standardized_v2.1
MORTH23-14029,2023-02-02,14:02,Delhi/NCR,Guwahati,26.13712,91.7283,Cloudy,Two-Wheeler,High,0,4,Thursday,February,MoRTH_Standardized_v2.1
MORTH23-14030,2023-12-23,19:28,Delhi/NCR,Delhi,28.56836,77.22298,Clear,Truck/Lorry,Medium,0,2,Saturday,December,MoRTH_Standardized_v2.1
MORTH23-14031,2023-06-08,17:28,Uttar Pradesh,Lucknow,26.80674,80.91996,Clear,Car/Jeep/Van,Medium,0,1,Thursday,June,MoRTH_Standardized_v2.1
MORTH23-14032,2023-01-10,00:22,Tamil Nadu,Coimbatore,11.03355,76.92,Foggy,Two-Wheeler,Critical,1,6,Tuesday,January,MoRTH_Standardized_v2.1
MORTH23-14033,2023-06-16,16:33,Kerala,Kozhikode,11.25302,75.75338,Clear,Bus,Low,0,0,Friday,June,MoRTH_Standardized_v2.1
MORTH23-14034,2023-04-20,09:29,Karnataka,Mysore,12.31797,76.66486,Clear,Two-Wheeler,Medium,0,1,Thursday,April,MoRTH_Standardized_v2.1
MORTH23-14035,2023-12-23,17:16,Kerala,Thiruvananthapuram,8.56371,76.94222,Foggy,Two-Wheeler,Critical,3,4,Saturday,December,MoRTH_Standardized_v2.1
MORTH23-14036,2023-08-03,16:06,Tamil Nadu,Chennai,13.12549,80.24241,Clear,Car/Jeep/Van,Low,0,0,Thursday,August,MoRTH_Standardized_v2.1
MORTH23-14037,2023-11-24,12:52,Madhya Pradesh,Bhopal,23.25911,77.41166,Clear,Car/Jeep/Van,Low,0,2,Friday,November,MoRTH_Standardized_v2.1
MORTH23-14038,2023-08-29,20:44,Delhi/NCR,Kolkata,22.57638,88.32142,Rainy,Bus,High,0,2,Tuesday,August,MoRTH_Standardized_v2.1
MORTH23-14039,2023-01-28,08:05,Delhi/NCR,Kolkata,22.57561,88.32527,Rainy,Auto-Rickshaw,Medium,0,1,Saturday,January,MoRTH_Standardized_v2.1
MORTH23-14040,2023-01-13,06:17,Maharashtra,Mumbai,19.07095,72.88609,Clear,Truck/Lorry,Medium,0,1,Friday,January,MoRTH_Standardized_v2.1
MORTH23-14041,2023-04-21,07:25,Karnataka,Mysore,12.30382,76.62313,Clear,Two-Wheeler,Medium,0,2,Friday,April,MoRTH_Standardized_v2.1
MORTH23-14042,2023-07-03,20:01,Karnataka,Hubli,15.38938,75.11369,Clear,Auto-Rickshaw,Low,0,1,Monday,July,MoRTH_Standardized_v2.1
MORTH23-14043,2023-02-27,18:05,Maharashtra,Pune,18.5232,73.91162,Clear,Two-Wheeler,Medium,0,0,Monday,February,MoRTH_Standardized_v2.1
MORTH23-14044,2023-08-27,19:12,Delhi/NCR,Delhi,28.62675,77.1494,Clear,Others,Low,0,1,Sunday,August,MoRTH_Standardized_v2.1
MORTH23-14045,2023-07-16,08:26,Uttar Pradesh,Lucknow,26.90473,80.98911,Clear,Truck/Lorry,Medium,0,1,Sunday,July,MoRTH_Standardized_v2.1
MORTH23-14046,2023-01-29,16:17,Delhi/NCR,Delhi,28.6289,77.2627,Clear,Truck/Lorry,Medium,0,1,Sunday,January,MoRTH_Standardized_v2.1
MORTH23-14047,2023-10-01,10:57,Delhi/NCR,Kolkata,22.56172,88.34951,Clear,Two-Wheeler,Medium,0,2,Sunday,October,MoRTH_Standardized_v2.1
MORTH23-14048,2023-09-01,07:33,Madhya Pradesh,Indore,22.6838,75.88294,Clear,Two-Wheeler,Medium,0,0,Friday,September,MoRTH_Standardized_v2.1
MORTH23-14049,2023-09-30,13:17,Delhi/NCR,Kolkata,22.52646,88.34642,Foggy,Truck/Lorry,Critical,1,2,Saturday,September,MoRTH_Standardized_v2.1
MORTH23-14050,2023-11-22,18:22,Uttar Pradesh,Lucknow,26.83508,80.94557,Clear,Two-Wheeler,Medium,0,1,Wednesday,November,MoRTH_Standardized_v2.1
MORTH23-14051,2023-01-31,16:50,Delhi/NCR,Guwahati,26.1356,91.74766,Clear,Auto-Rickshaw,Low,0,0,Tuesday,January,MoRTH_Standardized_v2.1
MORTH23-14052,2023-02-17,09:14,Rajasthan,Jodhpur,26.23737,72.99154,Clear,Car/Jeep/Van,Low,0,1,Friday,February,MoRTH_Standardized_v2.1
MORTH23-14053,2023-10-13,08:59,Delhi/NCR,Guwahati,26.18742,91.77027,Clear,Two-Wheeler,High,0,2,Friday,October,MoRTH_Standardized_v2.1
MORTH23-14054,2023-10-15,14:16,Karnataka,Mysore,12.31479,76.66392,Clear,Truck/Lorry,Medium,0,0,Sunday,October,MoRTH_Standardized_v2.1
MORTH23-14055,2023-12-30,15:27,Andhra Pradesh,Vijayawada,16.50342,80.64751,Cloudy,Two-Wheeler,Medium,0,2,Saturday,December,MoRTH_Standardized_v2.1
MORTH23-14056,2023-07-04,13:13,Telangana,Warangal,17.94401,79.6057,Clear,Car/Jeep/Van,Low,0,1,Tuesday,July,MoRTH_Standardized_v2.1
MORTH23-14057,2023-11-20,06:03,Madhya Pradesh,Gwalior,26.24629,78.18625,Clear,Two-Wheeler,High,1,1,Monday,November,MoRTH_Standardized_v2.1
MORTH23-14058,2023-11-23,14:41,Uttar Pradesh,Agra,27.19393,77.99533,Clear,Two-Wheeler,Medium,0,2,Thursday,November,MoRTH_Standardized_v2.1
MORTH23-14059,2023-01-13,15:36,Rajasthan,Jaipur,26.88845,75.78054,Clear,Two-Wheeler,High,0,2,Friday,January,MoRTH_Standardized_v2.1
MORTH23-14060,2023-09-29,14:40,Rajasthan,Jodhpur,26.19377,73.0014,Clear,Two-Wheeler,High,0,2,Friday,September,MoRTH_Standardized_v2.1
MORTH23-14061,2023-07-07,21:58,Delhi/NCR,Delhi,28.56632,77.16944,Clear,Two-Wheeler,High,0,4,Friday,July,MoRTH_Standardized_v2.1
MORTH23-14062,2023-04-09,11:42,Maharashtra,Mumbai,19.09417,72.82173,Clear,Two-Wheeler,High,0,2,Sunday,April,MoRTH_Standardized_v2.1
MORTH23-14063,2023-12-30,16:39,Delhi/NCR,Guwahati,26.14203,91.71224,Clear,Two-Wheeler,Medium,0,2,Saturday,December,MoRTH_Standardized_v2.1
MORTH23-14064,2023-07-14,18:59,Delhi/NCR,Kolkata,22.57672,88.35171,Foggy,Auto-Rickshaw,Medium,0,1,Friday,July,MoRTH_Standardized_v2.1
MORTH23-14065,2023-07-07,06:16,Maharashtra,Pune,18.53751,73.86986,Clear,Two-Wheeler,Medium,0,2,Friday,July,MoRTH_Standardized_v2.1
MORTH23-14066,2023-03-23,06:03,Delhi/NCR,Kolkata,22.57379,88.39738,Foggy,Two-Wheeler,Critical,1,2,Thursday,March,MoRTH_Standardized_v2.1
MORTH23-14067,2023-01-07,22:08,Tamil Nadu,Chennai,13.10186,80.27769,Clear,Car/Jeep/Van,Medium,0,2,Saturday,January,MoRTH_Standardized_v2.1
MORTH23-14068,2023-12-08,18:33,Karnataka,Hubli,15.3912,75.13137,Clear,Car/Jeep/Van,Low,0,2,Friday,December,MoRTH_Standardized_v2.1
MORTH23-14069,2023-08-18,21:22,Maharashtra,Nagpur,21.15721,79.11302,Clear,Two-Wheeler,High,0,4,Friday,August,MoRTH_Standardized_v2.1
MORTH23-14070,2023-06-18,18:17,Karnataka,Mysore,12.23248,76.64149,Clear,Bus,Low,0,1,Sunday,June,MoRTH_Standardized_v2.1
MORTH23-14071,2023-04-10,03:25,Karnataka,Mysore,12.31577,76.61845,Clear,Two-Wheeler,High,1,4,Monday,April,MoRTH_Standardized_v2.1
MORTH23-14072,2023-01-15,21:37,Delhi/NCR,Delhi,28.56833,77.27272,Clear,Others,Low,0,0,Sunday,January,MoRTH_Standardized_v2.1
MORTH23-14073,2023-12-21,15:13,Tamil Nadu,Madurai,9.86126,78.1482,Foggy,Car/Jeep/Van,High,0,4,Thursday,December,MoRTH_Standardized_v2.1
MORTH23-14074,2023-01-22,21:50,Rajasthan,Jaipur,26.91863,75.75501,Clear,Others,Low,0,0,Sunday,January,MoRTH_Standardized_v2.1
MORTH23-14075,2023-06-14,07:58,Kerala,Kochi,9.92647,76.30263,Foggy,Two-Wheeler,Critical,2,4,Wednesday,June,MoRTH_Standardized_v2.1
MORTH23-14076,2023-09-03,18:26,Delhi/NCR,Kolkata,22.51436,88.34761,Clear,Two-Wheeler,High,0,2,Sunday,September,MoRTH_Standardized_v2.1
MORTH23-14077,2023-10-14,06:43,Delhi/NCR,Delhi,28.59445,77.20626,Foggy,Two-Wheeler,Critical,1,2,Saturday,October,MoRTH_Standardized_v2.1
MORTH23-14078,2023-10-20,15:51,Delhi/NCR,Kolkata,22.54689,88.37892,Clear,Car/Jeep/Van,Low,0,0,Friday,October,MoRTH_Standardized_v2.1
MORTH23-14079,2023-02-28,03:56,Andhra Pradesh,Vijayawada,16.50491,80.63058,Clear,Car/Jeep/Van,Medium,0,2,Tuesday,February,MoRTH_Standardized_v2.1
MORTH23-14080,2023-07-30,04:51,Kerala,Kochi,9.88451,76.19819,Clear,Two-Wheeler,Critical,2,6,Sunday,July,MoRTH_Standardized_v2.1
MORTH23-14081,2023-11-19,13:22,Delhi/NCR,Guwahati,26.18445,91.72413,Clear,Two-Wheeler,High,0,1,Sunday,November,MoRTH_Standardized_v2.1
MORTH23-14082,2023-05-08,07:27,Madhya Pradesh,Bhopal,23.24417,77.46336,Clear,Two-Wheeler,High,1,2,Monday,May,MoRTH_Standardized_v2.1
MORTH23-14083,2023-07-31,17:48,Andhra Pradesh,Visakhapatnam,17.68784,83.18207,Clear,Two-Wheeler,High,0,3,Monday,July,MoRTH_Standardized_v2.1
MORTH23-14084,2023-01-15,14:16,Andhra Pradesh,Vijayawada,16.4863,80.64292,Cloudy,Auto-Rickshaw,Medium,0,1,Sunday,January,MoRTH_Standardized_v2.1
MORTH23-14085,2023-05-14,18:17,Uttar Pradesh,Agra,27.20932,77.9596,Rainy,Others,High,0,1,Sunday,May,MoRTH_Standardized_v2.1
MORTH23-14086,2023-01-11,13:37,Tamil Nadu,Madurai,9.94032,78.10384,Clear,Two-Wheeler,Medium,0,1,Wednesday,January,MoRTH_Standardized_v2.1
MORTH23-14087,2023-03-14,21:49,Delhi/NCR,Kolkata,22.58476,88.32075,Foggy,Auto-Rickshaw,Medium,0,0,Tuesday,March,MoRTH_Standardized_v2.1
MORTH23-14088,2023-01-29,11:20,Delhi/NCR,Delhi,28.65021,77.23331,Rainy,Two-Wheeler,High,1,3,Sunday,January,MoRTH_Standardized_v2.1
MORTH23-14089,2023-08-06,21:48,Delhi/NCR,Guwahati,26.147,91.71248,Foggy,Auto-Rickshaw,High,0,2,Sunday,August,MoRTH_Standardized_v2.1
MORTH23-14090,2023-02-14,13:01,Karnataka,Bangalore,12.96014,77.62985,Clear,Truck/Lorry,Medium,0,1,Tuesday,February,MoRTH_Standardized_v2.1
MORTH23-14091,2023-10-10,21:27,Madhya Pradesh,Gwalior,26.16026,78.21631,Clear,Two-Wheeler,High,1,3,Tuesday,October,MoRTH_Standardized_v2.1
MORTH23-14092,2023-02-17,14:44,Kerala,Kozhikode,11.29525,75.7601,Clear,Truck/Lorry,Medium,0,1,Friday,February,MoRTH_Standardized_v2.1
MORTH23-14093,2023-12-21,13:40,Andhra Pradesh,Visakhapatnam,17.6808,83.16534,Clear,Two-Wheeler,Medium,0,2,Thursday,December,MoRTH_Standardized_v2.1
MORTH23-14094,2023-10-28,19:01,Madhya Pradesh,Gwalior,26.23332,78.1373,Clear,Two-Wheeler,Medium,0,0,Saturday,October,MoRTH_Standardized_v2.1
MORTH23-14095,2023-01-03,09:53,Maharashtra,Mumbai,19.10372,72.87369,Clear,Car/Jeep/Van,Low,0,0,Tuesday,January,MoRTH_Standardized_v2.1
MORTH23-14096,2023-10-19,07:30,Delhi/NCR,Kolkata,22.56715,88.33849,Clear,Two-Wheeler,Medium,0,0,Thursday,October,MoRTH_Standardized_v2.1
MORTH23-14097,2023-03-10,20:51,Tamil Nadu,Chennai,13.08464,80.32603,Clear,Two-Wheeler,Medium,0,0,Friday,March,MoRTH_Standardized_v2.1
MORTH23-14098,2023-12-12,15:00,Tamil Nadu,Madurai,9.99094,78.07524,Clear,Truck/Lorry,Low,0,2,Tuesday,December,MoRTH_Standardized_v2.1
MORTH23-14099,2023-04-17,16:43,Karnataka,Mysore,12.27912,76.59644,Clear,Two-Wheeler,High,1,2,Monday,April,MoRTH_Standardized_v2.1
MORTH23-14100,2023-11-20,08:56,Karnataka,Bangalore,13.01721,77.558,Clear,Others,Low,0,0,Monday,November,MoRTH_Standardized_v2.1
MORTH23-14101,2023-03-21,15:06,Delhi/NCR,Guwahati,26.12361,91.77458,Foggy,Bus,Medium,0,0,Tuesday,March,MoRTH_Standardized_v2.1
MORTH23-14102,2023-08-15,16:00,Rajasthan,Jaipur,26.91294,75.79464,Foggy,Truck/Lorry,High,1,4,Tuesday,August,MoRTH_Standardized_v2.1
MORTH23-14103,2023-02-01,22:56,Telangana,Warangal,17.94205,79.57116,Rainy,Truck/Lorry,Critical,3,2,Wednesday,February,MoRTH_Standardized_v2.1
MORTH23-14104,2023-11-30,20:50,Gujarat,Surat,21.22592,72.83984,Cloudy,Car/Jeep/Van,Low,0,2,Thursday,November,MoRTH_Standardized_v2.1
MORTH23-14105,2023-11-07,15:27,Delhi/NCR,Kolkata,22.55981,88.38512,Clear,Two-Wheeler,High,0,4,Tuesday,November,MoRTH_Standardized_v2.1
MORTH23-14106,2023-04-13,14:30,Kerala,Kozhikode,11.32747,75.7526,Cloudy,Truck/Lorry,Medium,0,2,Thursday,April,MoRTH_Standardized_v2.1
MORTH23-14107,2023-12-11,17:18,Gujarat,Surat,21.16681,72.81092,Clear,Auto-Rickshaw,Low,0,1,Monday,December,MoRTH_Standardized_v2.1
MORTH23-14108,2023-12-18,00:24,Maharashtra,Pune,18.52067,73.80042,Rainy,Two-Wheeler,Critical,3,3,Monday,December,MoRTH_Standardized_v2.1
MORTH23-14109,2023-03-16,16:59,Delhi/NCR,Kolkata,22.59046,88.37557,Rainy,Bus,Medium,0,1,Thursday,March,MoRTH_Standardized_v2.1
MORTH23-14110,2023-02-06,17:45,Madhya Pradesh,Gwalior,26.23159,78.16331,Cloudy,Two-Wheeler,High,1,1,Monday,February,MoRTH_Standardized_v2.1
MORTH23-14111,2023-06-07,16:04,Uttar Pradesh,Kanpur,26.46258,80.35894,Cloudy,Two-Wheeler,Medium,0,1,Wednesday,June,MoRTH_Standardized_v2.1
MORTH23-14112,2023-09-01,10:25,Telangana,Hyderabad,17.41839,78.44875,Clear,Others,Low,0,2,Friday,September,MoRTH_Standardized_v2.1
MORTH23-14113,2023-09-05,11:33,Delhi/NCR,Delhi,28.63494,77.2104,Clear,Auto-Rickshaw,Low,0,1,Tuesday,September,MoRTH_Standardized_v2.1
MORTH23-14114,2023-08-02,17:03,Rajasthan,Jaipur,26.97206,75.7632,Clear,Bus,Low,0,0,Wednesday,August,MoRTH_Standardized_v2.1
MORTH23-14115,2023-12-12,14:54,Andhra Pradesh,Visakhapatnam,17.68998,83.22701,Clear,Two-Wheeler,High,0,1,Tuesday,December,MoRTH_Standardized_v2.1
MORTH23-14116,2023-10-28,19:34,Tamil Nadu,Madurai,9.9326,78.15344,Foggy,Auto-Rickshaw,Medium,0,0,Saturday,October,MoRTH_Standardized_v2.1
MORTH23-14117,2023-03-28,09:59,Madhya Pradesh,Bhopal,23.25474,77.41924,Clear,Car/Jeep/Van,Medium,0,1,Tuesday,March,MoRTH_Standardized_v2.1
MORTH23-14118,2023-12-14,21:39,Gujarat,Ahmedabad,22.95078,72.58256,Rainy,Auto-Rickshaw,High,0,4,Thursday,December,MoRTH_Standardized_v2.1
MORTH23-14119,2023-10-21,19:17,Madhya Pradesh,Gwalior,26.19055,78.14451,Clear,Auto-Rickshaw,Medium,0,1,Saturday,October,MoRTH_Standardized_v2.1
MORTH23-14120,2023-04-18,12:34,Tamil Nadu,Chennai,13.03541,80.28954,Clear,Car/Jeep/Van,Low,0,2,Tuesday,April,MoRTH_Standardized_v2.1
MORTH23-14121,2023-09-02,03:49,Madhya Pradesh,Gwalior,26.21279,78.15757,Clear,Car/Jeep/Van,Medium,0,2,Saturday,September,MoRTH_Standardized_v2.1
MORTH23-14122,2023-08-19,23:39,Madhya Pradesh,Indore,22.70638,75.84888,Clear,Two-Wheeler,Critical,1,2,Saturday,August,MoRTH_Standardized_v2.1
MORTH23-14123,2023-05-13,07:09,Maharashtra,Nagpur,21.16669,79.05214,Clear,Auto-Rickshaw,Medium,0,0,Saturday,May,MoRTH_Standardized_v2.1
MORTH23-14124,2023-12-15,22:15,Madhya Pradesh,Bhopal,23.29721,77.48536,Clear,Two-Wheeler,High,1,2,Friday,December,MoRTH_Standardized_v2.1
MORTH23-14125,2023-07-17,00:00,Delhi/NCR,Delhi,28.66597,77.21861,Clear,Others,High,1,4,Monday,July,MoRTH_Standardized_v2.1
MORTH23-14126,2023-08-21,11:01,Telangana,Hyderabad,17.32377,78.45474,Clear,Car/Jeep/Van,Low,0,1,Monday,August,MoRTH_Standardized_v2.1
MORTH23-14127,2023-07-31,07:35,Rajasthan,Jodhpur,26.21692,72.98693,Rainy,Two-Wheeler,Critical,1,4,Monday,July,MoRTH_Standardized_v2.1
MORTH23-14128,2023-09-21,15:20,Tamil Nadu,Chennai,13.08629,80.2837,Clear,Two-Wheeler,High,0,3,Thursday,September,MoRTH_Standardized_v2.1
MORTH23-14129,2023-11-23,12:35,Andhra Pradesh,Visakhapatnam,17.67259,83.21889,Clear,Bus,Medium,0,0,Thursday,November,MoRTH_Standardized_v2.1
MORTH23-14130,2023-12-16,09:54,Delhi/NCR,Delhi,28.56913,77.25048,Clear,Two-Wheeler,High,0,2,Saturday,December,MoRTH_Standardized_v2.1
MORTH23-14131,2023-03-11,19:00,Delhi/NCR,Kolkata,22.61585,88.31442,Clear,Two-Wheeler,Medium,0,1,Saturday,March,MoRTH_Standardized_v2.1
MORTH23-14132,2023-03-14,09:48,Delhi/NCR,Kolkata,22.57717,88.37861,Cloudy,Car/Jeep/Van,Low,0,2,Tuesday,March,MoRTH_Standardized_v2.1
MORTH23-14133,2023-11-28,12:53,Madhya Pradesh,Gwalior,26.22907,78.17741,Clear,Truck/Lorry,High,0,1,Tuesday,November,MoRTH_Standardized_v2.1
MORTH23-14134,2023-07-09,19:25,Kerala,Thiruvananthapuram,8.49162,76.92411,Clear,Two-Wheeler,High,0,1,Sunday,July,MoRTH_Standardized_v2.1
MORTH23-14135,2023-07-23,16:24,Delhi/NCR,Delhi,28.62876,77.21443,Clear,Two-Wheeler,High,1,3,Sunday,July,MoRTH_Standardized_v2.1
MORTH23-14136,2023-07-18,10:10,Tamil Nadu,Madurai,9.92282,78.11418,Clear,Two-Wheeler,High,0,1,Tuesday,July,MoRTH_Standardized_v2.1
MORTH23-14137,2023-09-07,20:35,Kerala,Kochi,9.96769,76.30408,Clear,Car/Jeep/Van,Low,0,0,Thursday,September,MoRTH_Standardized_v2.1
MORTH23-14138,2023-10-19,20:52,Delhi/NCR,Kolkata,22.57622,88.37198,Clear,Car/Jeep/Van,Low,0,2,Thursday,October,MoRTH_Standardized_v2.1
MORTH23-14139,2023-02-09,21:28,Karnataka,Hubli,15.3849,75.10924,Foggy,Two-Wheeler,Critical,2,3,Thursday,February,MoRTH_Standardized_v2.1
MORTH23-14140,2023-05-12,17:07,Delhi/NCR,Kolkata,22.59456,88.30973,Clear,Truck/Lorry,High,1,2,Friday,May,MoRTH_Standardized_v2.1
MORTH23-14141,2023-07-04,16:35,Madhya Pradesh,Indore,22.71563,75.93461,Clear,Car/Jeep/Van,Low,0,0,Tuesday,July,MoRTH_Standardized_v2.1
MORTH23-14142,2023-08-18,14:50,Delhi/NCR,Kolkata,22.57296,88.33501,Foggy,Two-Wheeler,Critical,3,6,Friday,August,MoRTH_Standardized_v2.1
MORTH23-14143,2023-02-10,19:28,Telangana,Hyderabad,17.36962,78.45997,Clear,Car/Jeep/Van,Low,0,2,Friday,February,MoRTH_Standardized_v2.1
MORTH23-14144,2023-07-18,14:00,Tamil Nadu,Madurai,9.92262,78.14119,Clear,Others,Medium,0,0,Tuesday,July,MoRTH_Standardized_v2.1
MORTH23-14145,2023-12-15,14:07,Madhya Pradesh,Indore,22.74559,75.83498,Foggy,Auto-Rickshaw,High,0,2,Friday,December,MoRTH_Standardized_v2.1
MORTH23-14146,2023-09-12,13:45,Maharashtra,Mumbai,19.05402,72.83015,Rainy,Two-Wheeler,High,1,2,Tuesday,September,MoRTH_Standardized_v2.1
MORTH23-14147,2023-03-25,07:52,Madhya Pradesh,Gwalior,26.30002,78.10723,Clear,Two-Wheeler,Medium,0,2,Saturday,March,MoRTH_Standardized_v2.1
MORTH23-14148,2023-12-14,17:33,Delhi/NCR,Delhi,28.61149,77.17721,Clear,Two-Wheeler,High,0,3,Thursday,December,MoRTH_Standardized_v2.1
MORTH23-14149,2023-10-04,03:41,Kerala,Thiruvananthapuram,8.5615,76.91711,Clear,Two-Wheeler,Critical,1,2,Wednesday,October,MoRTH_Standardized_v2.1
MORTH23-14150,2023-07-25,09:33,Uttar Pradesh,Agra,27.20968,77.99896,Clear,Two-Wheeler,High,0,4,Tuesday,July,MoRTH_Standardized_v2.1
MORTH23-14151,2023-10-21,17:38,Maharashtra,Nagpur,21.14668,79.12738,Rainy,Two-Wheeler,Critical,3,6,Saturday,October,MoRTH_Standardized_v2.1
MORTH23-14152,2023-05-11,15:59,Andhra Pradesh,Visakhapatnam,17.67088,83.20639,Cloudy,Two-Wheeler,Medium,0,2,Thursday,May,MoRTH_Standardized_v2.1
MORTH23-14153,2023-10-03,18:08,Madhya Pradesh,Indore,22.74907,75.82782,Clear,Two-Wheeler,Medium,0,2,Tuesday,October,MoRTH_Standardized_v2.1
MORTH23-14154,2023-05-02,03:26,Karnataka,Bangalore,12.99647,77.58755,Clear,Others,Low,0,1,Tuesday,May,MoRTH_Standardized_v2.1
MORTH23-14155,2023-05-11,15:44,Maharashtra,Nagpur,21.15581,79.08894,Cloudy,Two-Wheeler,Medium,0,2,Thursday,May,MoRTH_Standardized_v2.1
MORTH23-14156,2023-04-10,02:14,Madhya Pradesh,Gwalior,26.21921,78.17963,Clear,Auto-Rickshaw,High,0,2,Monday,April,MoRTH_Standardized_v2.1
MORTH23-14157,2023-01-28,06:06,Karnataka,Mysore,12.29181,76.61865,Clear,Two-Wheeler,Medium,0,2,Saturday,January,MoRTH_Standardized_v2.1
